unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,fopna,fopna1,fopna2,accrd1,accrd2,regaccrd,accrd3,accrd4,saccr,openadmp,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,appdate,"xapplcnm",applcnm,"xapplcnw",applcnw,"xadmssnm",admssnm,"xadmssnw",admssnw,"xenrlftm",enrlftm,"xenrlftw",enrlftw,"xenrlptm",enrlptm,"xenrlptw",enrlptw,satactdt,"xsatnum",satnum,"xsatpct",satpct,"xactnum",actnum,"xactpct",actpct,"xsatvr25",satvr25,"xsatvr75",satvr75,"xsatmt25",satmt25,"xsatmt75",satmt75,"xactcm25",actcm25,"xactcm75",actcm75,"xacten25",acten25,"xacten75",acten75,"xactmt25",actmt25,"xactmt75",actmt75,credits1,credits2,credits3,credits4,slo1,slo2,slo3,slo4,slo5,slo51,slo52,slo53,slo6,slo7,slo8,slo81,slo82,slo83,slo9,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libfac,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,insttoyr,pctpost,calsys,apfee,"xappfeeu",applfeeu,"xappfeeg",applfeeg,"xappfeep",applfeep,ft_ug,ft_ftug,ft_gd,ft_fp,pt_ug,pt_ftug,pt_gd,tuitvary,room,"xroomcap",roomcap,board,"xmealswk",mealswk,"xroomamt",roomamt,"xbordamt",boardamt,"xrmbdamt",rmbrdamt,"xenrlm",enrlm,"xenrlw",enrlw,"xenrlt",enrlt,"xapplcn",applcn,"xadmssn",admssn,"xenrlft",enrlft,"xenrlpt",enrlpt
234739,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,0,0,1,2,3,3,3,3,3,3,3,3,1,"R",2,"R",24,"R",2,"R",16,"R",2,"R",16,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",2,"R",16,"R",18,"R",26,"R",18,"R",18,"R",0
234784,1,0,-2,0,0,0,2,-2,-2,-2,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,1,0,2,2,3,3,1,3,3,3,3,3,1,"R",102,"R",981,"R",102,"R",981,"R",102,"R",981,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2,"A",,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",102,"R",981,"R",1083,"R",1083,"R",1083,"R",1083,"R",0
234827,0,1,1,1,0,0,1,2,0,-2,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,7,1,0,1,2,1,3,1,1,2,2,1,1,2,"R",1824,"R",2081,"R",1460,"R",1801,"R",621,"R",701,"R",10,"R",5,2,"R",1171,"R",88,"R",354,"R",26,"R",440,"R",550,"R",440,"R",550,"R",18,"R",23,"R",16,"R",22,"R",17,"R",22,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,213,1,213,1,213,1,213,-2,-2,2,1,"R",35,"R",35,"A",,1,1,1,2,1,1,1,1,1,"R",2300,2,"A",,"A",,"A",,"R",5745,"R",631,"R",706,"R",1337,"R",3905,"R",3261,"R",1322,"R",15
234845,1,1,-2,1,1,1,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,7,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
234915,1,1,1,0,0,0,3,-2,-2,-2,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,7,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,-2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",80,"R",80,"A",,1,1,1,2,1,1,1,2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
234924,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",100,"R",100,"A",,1,1,-2,-2,1,1,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
234933,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,7,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
234951,1,1,-2,1,1,1,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,7,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",36,"A",,"A",,1,1,2,-2,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
234960,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,7,1,0,2,2,1,3,1,2,2,2,1,2,2,"R",44,"R",16,"R",38,"R",12,"R",20,"R",8,"R",0,"R",0,2,"R",21,"R",75,"R",9,"R",32,"R",530,"R",600,"R",490,"R",600,"R",23,"R",26,"R",22,"R",29,"R",19,"R",27,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,3,1,"R",50,"A",,"A",,1,1,2,2,1,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",20,"R",8,"R",28,"R",60,"R",50,"R",28,"R",0
234979,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",25,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235024,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,7,0,0,1,2,1,3,1,2,2,1,2,1,2,"R",201,"R",401,"R",163,"R",326,"R",82,"R",149,"R",2,"R",8,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",35,"A",,"A",,1,1,2,2,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",84,"R",157,"R",241,"R",602,"R",489,"R",231,"R",10
235088,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,1,0,1,2,3,3,1,3,3,3,3,3,1,"R",69,"R",6,"R",44,"R",5,"R",44,"R",5,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",44,"R",5,"R",49,"R",75,"R",49,"R",49,"R",0
235097,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,7,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,105,1,105,2,-2,1,105,-2,-2,2,1,"R",35,"R",35,"A",,1,1,1,2,1,1,1,1,1,"R",2000,2,"A",,"A",,"A",,"R",5200,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235103,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",15,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",44,3,"A",,"R",4500,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235149,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,7,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235158,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235167,0,1,0,1,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,7,0,0,2,2,1,2,1,1,3,3,1,1,1,"R",633,"R",766,"R",579,"R",736,"R",250,"R",236,"R",3,"R",3,1,"R",396,"R",81,"R",132,"R",27,"R",520,"R",650,"R",480,"R",590,"R",20,"R",26,"B",,"B",,"B",,"B",,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,0,1,1,1,1,0,1,1,0,1,0,0,0,0,2,-2,1,328,2,-2,1,328,-2,-2,2,1,"R",36,"R",36,"A",,1,1,1,2,1,1,1,1,1,"R",870,2,"A",,"A",,"A",,"R",5772,"R",253,"R",239,"R",492,"R",1399,"R",1315,"R",486,"R",6
235237,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,7,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235273,1,0,-2,0,0,0,2,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",100,"R",0,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235307,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,1,"R",100,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235316,0,1,0,0,0,0,4,-2,-2,30,0,0,0,0,1,0,1,1,1,1,0,0,2,0,0,1,1,7,0,0,1,2,1,2,1,2,1,3,1,1,1,"R",1530,"R",1809,"R",1100,"R",1445,"R",398,"R",509,"R",0,"R",0,1,"R",828,"R",91,"R",417,"R",46,"R",530,"R",620,"R",540,"R",640,"R",24,"R",28,"B",,"B",,"B",,"B",,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136,-2,-2,1,1,"R",40,"R",40,"R",40,1,1,1,1,1,1,1,2,1,"R",2220,2,"A",,"R",3110,"R",3270,"A",,"R",398,"R",509,"R",907,"R",3339,"R",2545,"R",907,"R",0
235334,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,7,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235343,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,7,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235352,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-2,1,0,-2,1,0,1,2,3,3,1,3,2,3,4,4,2,"R",3,"R",50,"R",3,"R",50,"R",2,"R",28,"R",1,"R",22,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",100,"A",,"A",,1,1,-2,-2,1,1,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",3,"R",50,"R",53,"R",53,"R",53,"R",30,"R",23
235422,0,1,0,0,0,0,3,-2,-2,-2,1,1,1,0,1,1,1,1,0,0,0,0,2,0,0,0,1,7,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",0,"R",45,"A",,1,1,1,2,1,1,1,2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235431,1,1,-2,1,1,1,1,2,0,-2,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,7,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",20,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235495,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,1,0,1,2,3,3,3,3,3,3,1,3,1,"R",48,"R",32,"R",48,"R",32,"R",22,"R",16,"R",6,"R",8,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,-2,-2,1,1,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",28,"R",24,"R",52,"R",80,"R",80,"R",38,"R",14
235501,1,0,-2,0,0,0,2,-2,-2,-2,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,0,0,1,2,3,3,2,3,2,3,3,3,2,"R",92,"R",406,"R",87,"R",397,"R",39,"R",212,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",75,"A",,"A",,1,1,-2,-2,2,2,-2,-2,1,"R",206,3,"A",,"R",1825,"A",,"A",,"R",39,"R",212,"R",251,"R",498,"R",484,"R",251,"R",0
235510,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,-2,0,0,1,2,3,3,1,3,3,3,1,1,2,"R",300,"R",77,"R",99,"R",12,"R",90,"R",11,"R",9,"R",1,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",100,"A",,"A",,1,1,2,2,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",99,"R",12,"R",111,"R",377,"R",111,"R",101,"R",10
235529,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,-2,0,0,1,2,3,3,1,3,3,3,1,1,2,"R",158,"R",31,"R",74,"R",9,"R",71,"R",8,"R",2,"R",1,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",100,"A",,"A",,1,1,2,2,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",73,"R",9,"R",82,"R",189,"R",83,"R",79,"R",3
235547,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,1,1,1,1,0,2,0,0,1,1,7,0,0,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",60,"R",75,"R",75,1,2,1,1,1,2,1,2,1,"R",58,3,"A",,"R",4085,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235583,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,0,-2,1,0,-2,0,0,1,2,3,3,1,3,3,3,3,3,2,"R",54,"R",514,"R",27,"R",264,"R",11,"R",137,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2,"A",,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",11,"R",137,"R",148,"R",568,"R",291,"R",148,"R",0
235671,1,1,-2,1,1,1,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,7,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,1,"R",49,"A",,"A",,1,1,2,-2,1,1,2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235699,1,1,-2,1,1,1,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,7,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
