unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,fopna,fopna1,fopna2,accrd1,accrd2,regaccrd,accrd3,accrd4,saccr,openadmp,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,appdate,"xapplcnm",applcnm,"xapplcnw",applcnw,"xadmssnm",admssnm,"xadmssnw",admssnw,"xenrlftm",enrlftm,"xenrlftw",enrlftw,"xenrlptm",enrlptm,"xenrlptw",enrlptw,satactdt,"xsatnum",satnum,"xsatpct",satpct,"xactnum",actnum,"xactpct",actpct,"xsatvr25",satvr25,"xsatvr75",satvr75,"xsatmt25",satmt25,"xsatmt75",satmt75,"xactcm25",actcm25,"xactcm75",actcm75,"xacten25",acten25,"xacten75",acten75,"xactmt25",actmt25,"xactmt75",actmt75,credits1,credits2,credits3,credits4,slo1,slo2,slo3,slo4,slo5,slo51,slo52,slo53,slo6,slo7,slo8,slo81,slo82,slo83,slo9,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libfac,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,insttoyr,pctpost,calsys,apfee,"xappfeeu",applfeeu,"xappfeeg",applfeeg,"xappfeep",applfeep,ftstu,ft_ug,ft_ftug,ft_gd,ft_fp,ptstu,pt_ug,pt_ftug,pt_gd,tuitvary,room,"xroomcap",roomcap,board,"xmealswk",mealswk,"xroomamt",roomamt,"xbordamt",boardamt,"xrmbdamt",rmbrdamt,"xenrlm",enrlm,"xenrlw",enrlw,"xenrlt",enrlt,"xapplcn",applcn,"xadmssn",admssn,"xenrlft",enrlft,"xenrlpt",enrlpt
237303,1,0,0,0,0,0,2,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",100,"A",,"A",,1,1,2,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237312,0,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,1,0,0,0,0,0,2,-2,-2,1,1,5,0,0,1,2,1,2,1,2,2,2,1,1,2,"R",493,"R",800,"R",298,"R",523,"R",94,"R",174,"R",21,"R",32,2,"R",44,"R",26,"R",108,"R",64,"R",420,"R",520,"R",420,"R",570,"R",19,"R",23,"R",18,"R",23,"R",17,"R",21,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,163,1,163,1,163,-2,-2,1,1,"R",25,"R",40,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",300,2,"A",,"R",3180,"R",2800,"A",,"R",115,"R",206,"R",321,"R",1293,"R",821,"R",268,"R",53
237321,1,1,0,0,0,0,2,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237330,0,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,2,1,1,1,2,3,3,1,1,2,"R",907,"R",994,"R",592,"R",600,"R",297,"R",261,"R",2,"R",4,2,"R",185,"R",33,"R",475,"R",84,"A",,"A",,"A",,"A",,"R",18,"R",24,"R",18,"R",25,"R",17,"R",22,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,163,1,163,1,163,1,163,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",1157,2,"A",,"R",2136,"R",2492,"A",,"R",299,"R",265,"R",564,"R",1901,"R",1192,"R",558,"R",6
237358,0,1,0,0,0,0,4,-2,-2,66,0,0,1,0,1,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,2,1,1,1,1,2,2,1,1,2,"R",216,"R",250,"R",159,"R",181,"R",51,"R",69,"R",1,"R",4,2,"R",35,"R",26,"R",82,"R",61,"R",420,"R",570,"R",400,"R",520,"R",18,"R",22,"R",17,"R",24,"R",16,"R",19,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,163,1,163,1,163,-2,-2,1,1,"R",35,"A",,"A",,1,1,1,2,2,1,1,1,2,2,1,"R",572,2,"A",,"R",2532,"R",3094,"A",,"R",52,"R",73,"R",125,"R",466,"R",340,"R",120,"R",5
237367,1,1,0,0,0,0,1,2,0,-2,0,1,1,0,1,0,1,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,2,1,4,1,4,4,4,1,1,2,"R",1267,"R",1487,"R",1230,"R",1445,"R",784,"R",832,"R",241,"R",255,2,"A",,"A",,"R",865,"R",71,"A",,"A",,"A",,"A",,"R",15,"R",17,"R",15,"R",18,"R",14,"R",16,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,163,1,163,1,163,1,163,-2,-2,1,2,"A",,"A",,"A",,1,1,1,1,2,1,1,1,1,1,1,"R",437,2,"A",,"R",2280,"R",2568,"A",,"R",1025,"R",1087,"R",2112,"R",2754,"R",2675,"R",1616,"R",496
237385,0,1,0,0,0,0,1,2,0,-2,1,1,1,0,1,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,163,1,163,2,-2,1,163,-2,-2,1,1,"R",10,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",596,1,"R",15,"R",2120,"R",2320,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237419,1,0,0,0,1,0,3,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,2,-2,-2,0,1,6,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,1,"R",25,"A",,"A",,1,1,1,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237437,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237473,1,1,0,0,1,1,1,2,0,-2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,-2,0,1,6,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",50,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",10,3,"A",,"R",1950,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237491,1,1,0,0,1,1,1,2,5,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,0,1,6,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237507,1,0,0,0,1,0,3,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,-2,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237516,1,0,0,0,1,0,1,5,2,-2,0,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,0,1,6,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,1,"R",20,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237525,1,1,1,0,0,0,1,2,0,-2,0,1,1,0,1,0,1,1,1,1,0,0,2,-2,-2,1,1,5,1,0,1,2,1,3,1,1,3,3,1,1,1,"R",1332,"R",1558,"R",1215,"R",1459,"R",927,"R",1158,"R",67,"R",56,1,"A",,"A",,"R",1897,"R",86,"A",,"A",,"A",,"A",,"R",19,"R",24,"R",19,"R",25,"R",17,"R",23,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,119,1,119,1,119,1,119,-2,-2,1,1,"R",25,"R",30,"R",40,1,1,1,1,1,1,1,1,1,1,1,"R",1700,1,"R",19,"R",2876,"R",2504,"A",,"R",994,"R",1214,"R",2208,"R",2890,"R",2674,"R",2085,"R",123
237543,1,0,0,0,0,0,1,5,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,0,0,-2,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237552,1,0,0,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,2,2,1,"R",50,1,"R",19,"A",,"A",,"R",2385,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237561,1,0,0,1,1,1,1,4,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,2,2,3,3,3,3,3,3,3,3,2,"R",56,"R",86,"R",56,"R",86,"R",48,"R",77,"R",8,"R",9,2,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,"R",50,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",56,"R",86,"R",142,"R",142,"R",142,"R",125,"R",17
237570,1,0,0,0,0,1,2,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",50,"A",,"A",,1,1,1,2,2,1,1,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237598,1,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,0,0,1,2,3,3,3,3,3,1,3,3,2,"R",42,"R",127,"R",42,"R",127,"R",22,"R",105,"R",2,"R",6,1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",15,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",24,"R",111,"R",135,"R",169,"R",169,"R",127,"R",8
237604,1,0,0,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,0,0,1,2,3,3,3,3,3,3,3,3,1,"R",56,"R",63,"R",39,"R",49,"R",39,"R",49,"R",0,"R",0,1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",39,"R",49,"R",88,"R",119,"R",88,"R",88,"Z",0
237613,1,0,0,0,1,0,3,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,6,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237640,0,1,0,0,0,0,4,-2,-2,74,0,0,1,0,1,0,0,0,0,0,0,0,2,-2,-2,0,1,5,1,0,2,2,1,2,1,2,1,3,1,2,2,"R",178,"R",185,"R",106,"R",122,"R",55,"R",56,"R",0,"R",0,2,"R",40,"R",36,"R",86,"R",75,"R",440,"R",550,"R",430,"R",540,"R",18,"R",23,"R",17,"R",24,"R",17,"R",23,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,2,-2,1,163,1,163,1,163,-2,-2,1,1,"R",20,"A",,"A",,1,1,1,2,2,1,1,2,2,2,1,"R",260,2,"A",,"R",2600,"R",2470,"A",,"R",55,"R",56,"R",111,"R",363,"R",228,"R",111,"Z",0
237686,1,1,0,1,0,0,1,2,0,-2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,5,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237701,1,1,0,1,0,0,1,2,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-2,0,1,5,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",326,1,"R",19,"R",2150,"R",2300,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237729,1,1,0,0,1,1,1,5,2,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,0,1,6,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237783,0,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,1,1,0,0,0,0,2,-2,-2,1,1,6,1,0,2,2,1,2,1,2,2,3,1,1,1,"R",230,"R",224,"R",137,"R",156,"R",44,"R",55,"R",0,"R",0,1,"R",42,"R",46,"R",53,"R",58,"R",430,"R",540,"R",390,"R",550,"R",17,"R",22,"R",15,"R",21,"R",16,"R",20,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,163,1,163,1,163,-2,-2,1,1,"R",25,"R",25,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",548,1,"R",19,"R",1752,"R",2880,"A",,"R",44,"R",55,"R",99,"R",454,"R",293,"R",99,"Z",0
237792,1,1,1,0,1,0,1,2,0,-2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,5,1,0,1,2,1,3,1,1,2,3,1,1,2,"R",869,"R",926,"R",682,"R",793,"R",327,"R",378,"R",21,"R",48,2,"R",225,"R",29,"R",389,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,163,1,163,1,163,1,163,-2,-2,1,1,"R",35,"A",,"A",,1,1,1,2,2,1,1,1,2,1,1,"R",1035,1,"R",19,"R",2356,"R",2382,"A",,"R",348,"R",426,"R",774,"R",1795,"R",1475,"R",705,"R",69
237817,1,1,0,1,1,0,1,2,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,5,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237844,1,0,0,0,0,1,1,2,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,0,1,6,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237880,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,2,-2,-2,1,0,-2,0,0,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"A",,"A",,"R",125,1,2,2,2,1,2,2,2,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237899,1,1,1,1,1,0,1,2,0,-2,0,0,1,0,1,1,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,163,1,163,1,163,1,163,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,1,1,1,"R",617,1,"R",19,"R",2100,"R",2300,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
237905,0,1,0,0,0,0,3,-2,-2,-2,0,1,0,1,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,2,1,1,1,2,1,3,1,3,2,"R",12,"R",67,"R",2,"R",16,"R",2,"R",16,"R",0,"R",0,2,"R",0,"R",0,"R",18,"R",100,"A",,"A",,"A",,"A",,"R",18,"R",24,"R",16,"R",25,"R",16,"R",26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,0,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,-1,"B",,"B",,"B",,1,1,1,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",2,"R",16,"R",18,"R",79,"R",18,"R",18,"Z",0
237932,1,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,-2,-2,1,1,5,1,0,1,2,1,2,1,1,3,3,1,1,1,"R",578,"R",723,"R",552,"R",707,"R",225,"R",300,"R",3,"R",3,1,"R",144,"R",27,"R",459,"R",86,"R",410,"R",510,"R",410,"R",520,"R",16,"R",21,"R",16,"R",22,"R",16,"R",18,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,163,1,163,1,163,1,163,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,1,1,1,"R",1369,1,"R",19,"R",2200,"R",1980,"A",,"R",228,"R",303,"R",531,"R",1301,"R",1259,"R",525,"R",6
